LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,credit_utilization,avg_pay_amt,pay_bill_ratio_avg,max_delay,monthly_burden_ratio,std_pay_bill_ratio,Predicted_Label,Prob_Class_0,Prob_Class_1,True_Label
0.484827693,1,1,1,0.347308094,-1,-1,-1,-1,-1,-0.197854636,-2.284972427,0.253977365,0.814121134,3.207516177,0.710507207,1.730995537,-0.206742679,2.763908629,1.863633055,-1.12555572,1.520964751,1.827292785,0,0.93127439,0.06872561,0
0.091832672,2,3,1,1.045577367,0,0,0,0,0,1.439477204,0.720413797,0.653456677,0.439324021,0.370690658,0.356743754,0.289617026,0.449915788,0.414294628,-0.086414602,0,0.058929121,-0.091100559,0,0.868376394,0.131623606,0
-0.281620099,2,1,2,-0.43195142,0.895911216,0.762510588,0.753295259,0,0,-0.26416225,0.134441477,-2.130954938,-0.076956919,-0.371028374,-0.367483041,-0.314316198,-0.343044646,-0.50744415,0.026862433,1,-0.567716118,0.061120422,1,0.192650277,0.807349723,1
-0.958704469,1,1,2,-1.096279395,0,0,0,0.294384306,0.944855866,-0.273886376,-0.247913279,-0.111198511,0.01351785,-1.676919364,-1.605527852,-0.997103642,0.127404689,-0.543980759,0.029785742,1.761623831,0.334002753,0.057751935,1,0.00164507,0.99835493,1
0.134614555,1,1,1,0.537111707,-1,-1,-1,-1,0,-0.368353289,-0.016673235,0.117491125,0.028153875,0.477355193,-1.605527852,0.235873136,-0.614085907,-0.019588371,1.430603725,0,-0.436511559,0.512994163,1,0.252850018,0.747149982,1
0.289242979,1,1,2,0,0,0,0,0,0,0.352051387,-0.029580092,0.230638535,0.362472799,0.118805404,0.113618786,0.105116129,-0.083203173,0.026799113,-0.065051326,0,-0.512241153,-0.076298972,0,0.934643608,0.065356392,0
0.175587205,2,2,1,0.075281723,0,0,-1,-1,-1,0.323986808,-0.947085918,-0.847701657,-0.637359541,-0.549917092,-0.526082756,-0.45461912,-0.523261169,-0.988535809,-0.081713132,0,-0.982137289,0.299174721,0,0.860871027,0.139128973,0
0.289242979,2,2,2,-0.747647644,0,0,0,0,0,0.07397355,-0.197796046,-0.155648881,-0.238970144,0,0.113618786,-0.128917569,-0.284127862,-0.301941542,-0.063764222,0,-0.738503715,-0.081617951,0,0.953728855,0.046271145,0
-0.512494733,1,2,2,-0.989375281,-1,-1,-1,0,-1,-0.393982247,-0.509029154,0.767126398,-0.238970144,-0.830209518,-0.247156592,0.727816254,-0.497831096,0.197565014,1.748401262,0,0.669916073,1.301607837,0,0.825840955,0.174159045,0
-0.608465579,1,2,1,0.963609725,0,0,0,0,0,-0.337562309,-0.417809627,-0.326822067,-0.135546135,0,-0.084332548,-0.658307132,-0.35090729,-0.466810952,0.213882575,0,-0.178525013,0.031093956,0,0.61944997,0.38055003,1
-0.000622208,2,1,2,-0.651013489,-0.048269149,0.762510588,-1,-1,-1,-0.362332348,-2.234672041,0.375356544,0.027625594,0.18360981,0.090180915,0.315662655,-0.601535345,0.005961505,1.608856927,1,-0.233238945,0.753026991,1,0.036443481,0.963556519,1
0.32446787,2,2,2,-0.160826145,-1,-1,-1,-1,-1,-0.062486131,1.574742765,1.128325027,0.867885476,0.903965695,0.864227968,-0.465406672,-0.472704332,1.00679868,1.185619949,-1.12555572,0.461740073,0.274552702,0,0.9520415,0.0479585,0
0.252764482,2,1,1,0.283288418,0.895911216,-1,0.753295259,0.751743851,-1,-0.41217816,-0.127950364,-2.130954938,-1.733562223,-1.676919364,-0.326511818,-1.425858994,-0.65916497,-0.913714501,0.87114634,1,-0.974033042,1.796037541,1,0.436450546,0.563549454,1
-0.174953426,1,1,2,-0.143849564,0.895911216,0,0,0,0,0.449366237,-0.009729042,-0.001922986,0.014968358,0.18413355,0.192446893,0.149497379,0.259140371,-0.056902219,-0.082363144,1,-0.172030536,-0.093251748,1,0.006902349,0.993097651,1
0.250804979,1,2,1,-0.624918369,0.462959946,1.099923915,0.753295259,0.751743851,0.743348363,2.196667906,0.61218987,0.784896087,-1.733562223,1.070911606,-1.605527852,0.527066301,0.592094397,0.5371159,-0.105683761,1.469524378,0.01761128,-0.062909007,1,0.000425842,0.999574158,1
-0.351271618,1,2,2,-0.337162648,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,0.671471499,0.108288806,0.324219864,0.230132894,0.265451123,0.253846244,-1.425858994,0.575194661,0.010465511,-0.09612198,1,0.128448961,-0.076583565,1,0.183215253,0.816784747,1
0.697083937,1,3,2,0.369294456,0,0,0,0,0,4.143627692,1.294689952,1.255160382,0.807957829,0.823552807,0.778724845,0.693281896,0.570902712,1.048332191,-0.098466713,0,0.088552078,-0.093516202,1,0.173354795,0.826645205,1
-0.127172701,2,1,1,-0.578707399,0,0,0,0.751743851,0,0.854462054,0.340397273,0.726265548,-1.733562223,0.264580798,0.264385123,0.452191636,0.444893453,0.247058955,-0.078813605,1,0.130727149,-0.062770152,1,0.041711152,0.958288848,1
-0.608465579,1,1,2,-0.758299313,0.66142719,0.762510588,0,0,0,0.201564277,-2.284972427,0.040688744,-0.088887521,-0.084012109,0.296927383,-0.241062426,0.262632342,-0.285901785,-0.050523418,1,0.095897416,0.156063678,1,0.002544427,0.997455573,1
0.840301396,2,1,2,0,0,0,0,0,0,0.333727869,0.139572473,0.149920429,0.166431977,1.31519905,-0.146579554,-0.324972228,-0.358217265,0.477163291,0.063585751,0,-0.510348077,0.118536148,0,0.951313362,0.048686638,0
0.17466059,2,2,1,0.159634975,0,0,0,0,0.743348363,1.9099304,0.834941925,0.790198438,0.579700558,1.056768385,-1.605527852,0.513059875,0.57777713,0.692506432,-0.083765771,1,0.287099615,-0.06523816,1,0.063167714,0.936832286,1
-0.037799615,2,2,2,-0.942791675,-1,-1,-1,-1,-1,-0.396683971,-0.598222273,-0.508211578,-0.388770012,-1.344412828,-0.137466356,0.399708289,-0.651664593,-0.333474804,3.076628866,-1.12555572,-0.585206015,1.581398138,1,0.043038488,0.956961512,1
0.134614555,1,2,2,-0.747647644,0,0,0,-1,-1,-0.260827984,-0.321260833,0.092381178,0.526526949,0.528796895,0.317243879,0.620288336,-0.552036112,0.361806858,1.166888262,0,-0.051018672,0.537300559,0,0.893618237,0.106381763,0
-1.026203115,1,3,2,0.408944057,0,0,0,0,0,-0.089292714,-0.281471249,-0.163303266,-0.167639513,-0.475929719,-1.605527852,-1.425858994,0.508894645,-0.636081264,-0.073802153,0,0.288961419,-0.05120385,0,0.69360861,0.30639139,0
-0.188140733,1,1,1,0.097648852,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,1.060676824,0.588621747,0.436457796,0.262397262,0.369962555,-1.488361572,0.622685131,0.618437665,0.335005134,-0.085111705,1,0.332906344,-0.064674431,1,0.011296523,0.988703477,1
0.32446787,2,1,1,0.408944057,0,0,0,0,0,0.620266797,0.945002339,0.230638535,0.230132894,0.538996358,0.283616202,0.240469872,0.00980648,0.36255925,-0.039061528,0,-0.239577178,-0.057882955,0,0.944462537,0.055537463,0
-0.351271618,1,3,2,-0.747647644,0.455658403,0.762510588,0.753295259,0.751743851,0.743348363,0.7371431,-2.284972427,0.675530289,0.197752224,-1.676919364,0.67953213,-1.153580159,0.610159106,0.059775192,-0.094850419,1,0.198265793,-0.043790071,0,0.523213093,0.476786907,0
-0.608465579,1,2,2,-0.864983754,0,0,-1,0,-1,-0.08133373,-0.417809627,1.803309961,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.246872235,0.381223988,0.886267272,0,1.079045197,0.850689092,0,0.948502732,0.051497268,0
0.235370981,1,2,1,-0.126772689,0,0,0,0,0,1.652130669,0.581455708,0.610098123,0.116519737,0.218329973,0.209151274,0.191168839,0.301277107,0.228684561,-0.099289214,0,-0.28602247,-0.088518106,1,0.019281256,0.980718744,1
-0.747990216,1,2,1,0.147455335,1.325052153,0.762510588,0.753295259,2.292589366,2.255363,-0.35778312,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.436746184,-2.205168593,-0.161355007,3.300231125,-1.073932701,-0.099869115,1,0.015125271,0.984874729,1
-0.608465579,2,2,1,0.784376329,0,0,0,0,0,0.420477656,-0.029580092,-0.055692467,0.045683696,-0.306193344,-0.275132484,-0.231951604,0.370580212,-0.34229076,-0.080151586,0,0.005729755,-0.083799033,0,0.776273405,0.223726595,0
0.072847805,1,1,2,-0.737373462,-1,-1,-1,0,0,-0.358374647,0.543226147,1.024066183,-1.530421814,-0.703718663,-1.605527852,-1.425858994,-0.533472208,0.084496363,0.681340399,0,-0.286590933,1.177207255,1,0.129505259,0.870494741,1
0.624645364,1,1,1,0.283143766,0.895911216,0.762510588,-1,-1,-1,-0.355604356,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.667176366,-2.205168593,-0.161355007,1,-1.073932701,-0.099869115,1,0.133906858,0.866093142,1
1.004426364,2,1,2,-0.43195142,-1,-1,-1,0,0,-0.317944525,1.575785979,1.947367116,-1.733562223,-1.676919364,0.614127366,0.25012916,-0.511426739,0.955991493,0.585235774,0,-0.255285189,0.811040957,0,0.963229199,0.036770801,0
-0.853837636,2,2,2,-1.412788615,-1,-1,0,0,-1,-0.408488101,1.769104251,-0.311137999,-1.655097127,0.056742383,-0.024251381,-1.425858994,-0.20211967,0.341023932,1.254824835,0,1.383247292,1.644504785,0,0.826128953,0.173871047,0
0.725368904,1,1,2,-0.531659974,-1,-1,0.753295259,-1,-1,-0.351043851,-0.543398893,-2.130954938,-0.5708964,-0.484022889,-0.360848666,-0.398156966,-0.662765517,-0.880659699,0.702737906,1,-1.013213108,0.373293593,0,0.578083803,0.421916197,0
-0.321855933,2,1,2,-0.814814409,0.455658403,0.762510588,0,0,0,0.438487999,-2.222687787,-0.038309502,0.018202805,0.101939557,0.109075099,0.314708571,0.364972674,-0.136438095,-0.090423796,1,-0.105364959,-0.069388873,1,0.020985337,0.979014663,1
-1.026203115,2,2,1,0.663453919,0.04721599,0.079012463,0.753295259,0,0,0.021010782,0.274936201,-2.130954938,0.105829267,-0.187287781,-0.175918845,0.588263437,0.771287553,0.01427738,0.025585149,1,1.305824916,0.032158125,1,0.031096466,0.968903534,1
-0.608465579,1,2,2,-1.121555117,-1,0,-1,-1,-1,-0.373908257,-0.321260833,-0.220350255,-0.076956919,-0.377231633,-0.360848666,-0.20391915,-0.585080678,-0.493164212,1.330748026,0,-0.215741031,0.267278902,0,0.6431744,0.3568256,0
0.925044795,2,1,2,-0.078618379,-1,-1,-1,-1,-1,0.133672021,0.422740303,0.751912883,0.483321279,0.452931329,0.45313122,1.744273545,-0.598792667,1.456140048,2.891007686,-1.12555572,0.261368299,1.334358053,0,0.914566648,0.085433352,0
0.514229288,1,2,1,0.408944057,0.455658403,0.762510588,0,0,0,2.862571275,-2.284972427,0.879431456,0.579700558,0.538996358,0.864227968,0.435321903,0.425032787,0.584512464,-0.10470391,1,-0.193462785,-0.073278732,1,0.493007267,0.506992733,0
-0.512494733,1,2,1,-0.337162648,0.455658403,0.762510588,0.753295259,0.751743851,0,0.369760374,-2.284972427,0.407693607,0.045683696,-1.676919364,0.113618786,0.041495812,0.510799143,-0.229261127,-0.096693383,1,0.026061033,-0.057373373,0,0.580632399,0.419367601,1
0.59804419,1,2,1,0.831259795,0,0,0,0,0,1.160709165,0.610403349,0.511580627,0.400133789,0.31151357,0.297889118,0.252510936,0.036846765,0.318317494,-0.084638164,0,-0.482949843,-0.090699347,0,0.947164994,0.052835006,0
-0.126156242,2,1,1,-0.516927833,-1,-1,-1,-1,0,-0.414961017,-0.074487947,-0.162534459,0.153644328,0.025906031,-1.605527852,0.233665885,-0.624345546,-0.182866618,2.133764686,0,-0.348257491,1.657074997,1,0.070950399,0.929049601,1
-1.026203115,2,2,1,0.735986767,0.455658403,0.762510588,0.753295259,0.751743851,0,-0.192703311,-0.417809627,-0.029996941,-0.238970144,-0.157735978,-1.605527852,0.635342854,0.405995451,-0.059042596,0.148893506,1,1.255884932,0.13297123,1,0.24056933,0.75943067,1
-0.217438296,2,1,1,-0.04453958,0,0,0.753295259,0,0,1.090647304,1.006661291,-2.130954938,0.312808435,0.366511679,0.375576506,0.303947476,0.638820806,0.30373789,-0.08780047,1,0.334791232,-0.063422477,1,0.130645161,0.869354839,1
0.134614555,2,1,2,0.147455335,-1,-1,0.753295259,-1,-1,-0.409709255,-0.230254624,-2.130954938,0.108470734,-1.676919364,-1.605527852,-1.425858994,-0.660527939,-0.70934047,1.944766008,1,-0.886739402,1.070446715,0,0.65891477,0.34108523,0
-0.608465579,1,1,2,0.283288418,0,0,0,0,0,0.078765776,-0.141468231,-0.219967896,-0.35452011,-0.136458582,-0.450713925,-1.425858994,0.224315988,-0.555832877,-0.090713097,0,-0.301322003,-0.07076953,0,0.835957746,0.164042254,0
0.105611944,1,2,1,0.172749016,0.895911216,0.762510588,0,0,0,1.509349925,-2.284972427,0.630063046,0.441480958,0.345467549,0.448719602,0.33700745,0.436119047,0.269203117,-0.099491186,1,-0.118011575,-0.077149028,1,0.01336674,0.98663326,1
0.423538156,2,1,1,0.216728087,0,0,0,0,0,-0.147323566,-0.291746162,-0.224956615,-0.73029342,-0.634948053,-0.562327721,-0.679071691,-0.522045919,-0.742987457,-0.058030447,0,-0.954290871,-0.052903524,0,0.880135497,0.119864503,0
0.32446787,2,1,2,0.147455335,-1,-1,-1,-1,-1,-0.304890219,-0.114337004,-0.446533218,0.337767028,-1.676919364,-1.605527852,-1.425858994,-0.636953656,-0.457856386,0.791719487,-1.12555572,-0.831381578,0.87922331,0,0.778007661,0.221992339,0
0.84506521,1,1,1,0.294228589,-1,-1,-1,-1,-1,-0.415959768,0.013185672,-0.325907992,-1.632335068,-1.573060186,-1.506056442,1.236389182,-0.659364729,0.544543001,12.56257094,-1.12555572,-0.375710871,1.823452261,1,0.223103792,0.776896208,1
-0.379003215,2,2,1,0.519450907,0.895911216,0.762510588,0.753295259,0.751743851,0,-0.079582919,0.352941049,0.616881315,-1.592609347,-1.676919364,-1.465486625,0.454380136,-0.057589997,0.028605163,0.093000073,1,0.194764476,0.11679207,1,0.01432648,0.98567352,1
0.214921582,2,3,1,1.084854877,-1,-1,-1,-1,-1,-0.414684019,-2.284972427,-2.130954938,-0.055291856,-0.367351021,0.12304054,0.625374256,-0.692428649,-0.101750376,-4.895401797,-1.12555572,-0.565838934,1.166273964,0,0.719983293,0.280016707,0
-0.427640992,2,2,2,-0.864983754,0,0,0,0,0,0.16267212,-0.029580092,0.123683719,0.148920354,0.547853841,0.297889118,-1.425858994,0.265884041,0.035700388,-0.025225582,0,0.284033941,-0.043054947,0,0.89965673,0.10034327,0
0.925044795,2,2,2,-0.43195142,0,0,0,0,0,4.414045063,1.130936983,-0.155648881,0.069036287,0.538996358,-0.150869088,0.242904843,0.045534587,0.293967201,-0.111271895,0,-0.664061118,0.0115372,0,0.917953509,0.082046491,0
-0.292628423,2,2,2,-0.90127523,0.525239736,0.64199687,0,0,0,0.94626267,0.21365673,0.292852555,0.216750674,0.296585983,0.283616202,0.404525816,0.540231216,0.206277583,-0.07596548,1,0.31466854,-0.083384359,1,0.000747265,0.999252735,1
0.214921582,2,2,1,-0.078618379,0.455658403,-1,-1,-1,-1,-0.789860242,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.7371249,-2.205168593,-0.161355007,0.509247606,-1.073932701,-0.099869115,1,0.44600214,0.55399786,0
-0.15780864,2,2,2,-0.24690361,0,0,0,0,0,-0.257617452,-0.197796046,-0.278401807,-0.238970144,-0.371028374,-1.605527852,-0.200145171,-0.59133974,-0.570843588,0.488176189,0,-0.699241308,1.803996649,0,0.891661598,0.108338402,0
0.084350848,1,1,1,0.391687601,-0.480392905,-1,0,0,0,-0.36026572,3.048326745,0.219935192,0.048593067,0.320662157,0.195284338,0.156603536,0.050226705,1.243661783,0.302478543,0,1.019319621,1.495618664,1,0.062671776,0.937328224,1
-1.202039022,1,2,1,-0.758179195,0.618178729,0,0,-1,0,-0.205387152,-0.349605415,-0.194980365,-0.218380079,1.03457708,-0.432648917,-0.542726467,0.370340165,0.112794047,0.532769725,0.689999989,1.554156306,1.703986327,1,0.001146919,0.998853081,1
-0.608465579,1,1,2,-0.24690361,0.895911216,0,0,0,0,0.517883311,1.014325185,0.123914,0.046777287,-0.053321955,0.028397967,0.0426758,0.634784485,0.136661632,-0.046487722,1,0.75434052,-0.03919893,1,0.232729871,0.767270129,0
-0.351271618,2,3,1,-0.43195142,-1,-1,-1,-1,-1,-0.403857915,0.30269394,1.005543472,-0.053174743,0.160656891,0.684746061,0.365752686,-0.495209684,0.439968791,1.837661698,-1.12555572,0.732578974,1.032303027,0,0.917607364,0.082392636,0
0.385145165,2,2,1,0.014286135,0,0,0,0,0,1.397733249,0.350957542,0.307884548,0.284594573,0.392514505,0.323027226,0.200269512,0.193446079,0.213292818,-0.098567404,0,-0.397718204,-0.093740512,1,0.326309509,0.673690491,1
0.570794616,2,1,1,0.216728087,-1,-1,-1,0,0,-0.232297624,-1.722225786,1.615301119,-0.212056152,-0.676662586,0.603390576,-1.425858994,-0.527101741,0.425128671,0.527139599,0,-0.38020349,1.802314374,0,0.873028157,0.126971843,0
-0.981494958,1,3,1,0.393560683,0.781718443,1.016620023,0.753295259,0.751743851,0.743348363,-0.077288768,-2.284972427,-0.185287307,-0.001323697,-1.676919364,-0.062819093,-0.070418512,0.528235388,-0.492620051,-0.059480592,1.353603622,0.462590769,-0.035584862,1,0.001231953,0.998768047,1
0.134614555,2,2,2,-0.864983754,0,0,0,0,0,0.062865451,0.22597165,0.552354639,0.045683696,0.118805404,0.515374486,-0.162769283,-0.24658215,0.138536057,0.061726055,0,-0.290512455,-0.008807187,0,0.940196149,0.059803851,1
0.065600569,2,1,2,-0.857992493,-1,-1,-1,0.79081002,-0.896125713,-0.342967019,-2.284972427,-0.593279974,-1.733562223,-1.676919364,-1.605527852,-1.355293447,-0.654183693,-1.361239892,0.113890933,1.056278724,-1.038140459,1.795839556,1,0.00869748,0.99130252,1
-0.608465579,2,2,1,0.216728087,0.455658403,0.762510588,0,0,0,0.446972633,-2.284972427,0.105963752,0.11833494,-0.50676378,-0.486452913,-0.396124815,0.462543139,-0.491981285,-0.109929788,1,-0.214085482,-0.073436988,0,0.599529995,0.400470005,0
-1.016430883,2,2,2,-1.254383798,0,0,0,0,0,-0.108519779,-0.282285374,-0.214175231,0.092546248,-0.242154901,-0.150869088,0.083829998,0.660045982,-0.295791555,-0.031778091,0,0.90428506,-0.068198504,1,0.008159532,0.991840468,1
-0.281620099,2,2,2,-0.43195142,0,0,0.753295259,0,0,0.896658902,1.29906959,-2.130954938,0.275703266,0.316790006,0.305716192,0.269287832,0.636602428,0.361583807,-0.072219663,1,0.513597719,-0.036875477,0,0.728789001,0.271210999,0
-0.37549028,2,3,1,0.279463288,-0.150218301,0,0,0,0,0.788202432,0.208293533,0.13975029,0.015941763,0.102000038,0.077701658,0.09661662,0.514602882,-0.053839611,-0.093205917,0,0.076746845,-0.093006623,1,0.022090011,0.977909989,1
-0.602803196,2,2,2,-1.121555117,0.895911216,0,0,0,0,0.41596828,0.411589922,0.010955964,0.463395112,-0.147632477,0.107912143,-0.121886561,0.521131188,0.022657968,-0.045343903,1,0.571593207,-0.059983427,1,0.060490891,0.939509109,1
-0.351271618,2,2,1,-0.864983754,0,0,0,0,0,0.759615817,0.219584289,0.312681971,-0.012062932,0.024356652,0.055638031,0.091778451,0.490519856,-0.039433542,-0.091666808,0,0.058643809,-0.088259734,0,0.700501212,0.299498788,1
-0.281620099,2,2,2,0.075281723,-1,-1,-1,-1,-1,-0.351990908,0.149498102,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.633694154,-0.85248082,0.739624758,-1.12555572,-0.823781844,0.302625206,0,0.755614044,0.244385956,0
-1.026203115,2,3,1,0.147455335,0,0,0.753295259,0,0,-0.124491901,0.356140502,-0.407332162,-0.167639513,-0.157735978,-0.832591395,-1.425858994,0.48127913,-0.416694,-0.017814919,1,0.714114694,0.010430921,0,0.717050985,0.282949015,1
0.862037325,1,1,2,0,0,0,0,0,0,1.545740107,0.83794171,0.783301787,0.533294878,0.586634983,0.569608304,0.435321903,0.073113068,0.619089521,-0.082074264,0,-0.421614954,-0.08970151,0,0.958888822,0.041111178,0
1.023524102,2,1,1,0.347308094,0,0,0,0,0,4.943541854,2.493488625,1.614509966,1.305584627,1.31519905,1.257201649,1.050549512,0.572935403,1.833400983,-0.061470851,0,0.518678803,-0.074122433,0,0.886470273,0.113529727,0
-0.758204511,2,2,1,-0.587662178,0.546732136,0,0,0,0.743348363,0.050670059,-0.161377747,-0.097517288,-0.208999098,0.073898935,-1.605527852,-0.131863783,0.413929921,-0.380422237,-0.066810984,1,0.204564953,-0.061398946,1,0.001375354,0.998624646,1
0.252764482,1,2,1,-0.337162648,0,0,0,0,0,1.307186201,0.718123194,0.552354639,0.579700558,0.296585983,0.027672252,1.592427107,0.229018378,1.25317653,0.09510318,0,0.820824187,0.49419426,0,0.907554386,0.092445614,0
0.214921582,1,2,2,0.147455335,0,0,0,0,0,0.544671357,0.22597165,0.237380902,0.134209635,0.296585983,0.283616202,0.240469872,0.067628371,0.123201872,-0.074331083,0,-0.374511933,-0.094012452,0,0.895486041,0.104513959,0
0.252764482,2,1,2,0,0,0,0,0,0,1.514845155,0.665773322,0.675530289,0.406036589,0.586634983,1.160820308,0.458563152,0.38791945,0.777806347,-0.052554036,0,0.289212708,-0.050978949,0,0.918733319,0.081266681,0
-0.53286001,1,2,1,-0.950462825,0.869644754,1.105614249,0.753295259,0.751743851,0.044349816,0.18881359,-2.284972427,-2.130954938,0.233897529,-1.676919364,-0.05474246,-0.019223218,0.341350268,-0.503200678,-0.105322116,1.47744271,-0.305921558,-0.050304364,1,0.00023278,0.99976722,1
-0.173670116,2,2,1,-0.059821086,-1,0.762510588,-1,-1,-1,-0.396175849,-2.284972427,-0.545162211,-0.584474075,-0.497481333,-0.47590644,-0.04254933,-0.651106058,-0.785090217,1.691576218,1,-0.777517658,0.712842158,1,0.02062263,0.97937737,1
-0.512494733,2,2,2,-0.864983754,0,0,0,0,0,0.430732404,0.543812338,-0.115078445,-0.10540038,-0.029049581,0,0.059781088,0.459508664,-0.085171784,-0.070488902,0,0.242865044,-0.069175135,0,0.740273255,0.259726745,0
0.404214824,1,1,2,0.636882646,0,0,0,0,0,2.969836358,1.272052341,0.962957796,0.693186625,0.778212107,0.74735616,0.575286701,0.589423747,0.904629061,-0.088134025,0,0.253338431,-0.09236876,1,0.164462112,0.835537888,1
0.624656,2,1,2,-0.160826145,0.895911216,0,0,0,0,3.747606704,1.35692438,1.254052715,0.872131782,0.881242941,0.918285632,0.724538963,0.643254039,1.129590432,-0.095080582,1,0.245755324,-0.09322121,1,0.288655158,0.711344842,0
-1.116295186,2,3,2,0.922130475,0.895911216,0.492939091,0.486981672,0.751743851,0,-0.215023324,0.135732648,-0.121471212,-1.733562223,0.101878043,-0.019251343,0.010072205,0.454143945,-0.2283905,0.114717301,1,1.196788497,0.072897241,1,0.026670574,0.973329426,1
0.556922405,2,2,1,-0.17010599,-1,-1,-1,-1,-1,-0.350676893,-0.176649493,-0.414995345,0.343626394,0.257499325,0.524559673,0.282537637,-0.633707379,0.150572331,1.659104876,-1.12555572,-0.580183435,0.837843122,1,0.094281828,0.905718172,1
0.091832672,2,2,2,1.005180301,0,0,0,0,0,0.258035913,0.22597165,0.168346945,0.180851,0.2491877,0.238295478,0.202198836,-0.018006714,0.086731174,-0.042887666,0,-0.303767375,-0.08987087,0,0.932903499,0.067096501,0
1.049520594,1,1,1,0.591146702,0.65453515,0.762510588,0,0,0,4.989238181,-2.284972427,1.409213844,1.128684171,1.145005735,1.287882795,0.929341477,0.537620672,1.326774413,-0.099513865,1,0.02810576,-0.077240524,1,0.00471359,0.99528641,1
0.047040654,2,2,1,0.147455335,0,0,0,0,-1,1.303122047,0.070453471,0.123683719,-0.167639513,0.235475394,0.116242986,0.412878407,0.075832728,0.043818404,-0.065927058,0,-0.306245934,0.60363284,0,0.884421841,0.115578159,0
-0.561973036,1,2,1,-0.564307448,1.204756062,1.105614249,0.753295259,0.751743851,0.743348363,-0.151012117,-2.284972427,-2.130954938,0.065535901,-1.676919364,-0.077963211,-1.425858994,-0.025110535,-0.760159665,-0.083239257,1.748708898,-0.518651469,-0.010015602,1,0.002632195,0.997367805,1
-0.049575713,2,1,1,-0.24690361,0,0,0,0,0,1.49881798,0.75561689,0.525396549,0.483321279,0.508485425,0.515374486,0.435321903,0.645793307,0.511426476,-0.086343458,0,0.364230661,-0.093695465,0,0.889613312,0.110386688,0
-0.512494733,2,2,1,-0.078618379,0,0,0,0,0,0.519734432,0.22597165,-0.196330273,-0.043494419,0.43047544,0.283616202,0.240469872,0.245292444,0.067775167,0.012377737,0,0.476616951,-0.038866121,0,0.90233436,0.09766564,0
0.358536398,2,2,2,-0.337162648,0,0,0,0,0,1.774568191,1.130936983,3.620183463,0.86510015,0.432142664,0.326262482,0.357751918,0.372979566,1.989159546,0.193757303,0,1.304868334,0.353750208,0,0.962079754,0.037920246,0
-0.608465579,1,2,2,-0.24690361,0.455658403,0.762510588,0,0,0,-0.093817353,-2.284972427,-0.231150956,0.083929078,-1.676919364,-0.260440924,-0.286660863,0.099026786,-0.592721517,-0.076657246,1,-0.349640872,-0.036949151,0,0.666242743,0.333757257,0
1.146689223,1,2,1,0.021847228,0.500037994,0.762510588,0,0,0,5.066670674,-2.284972427,2.159338729,1.907046649,1.198685726,1.203769933,0.956690989,0.524294917,1.787680314,-0.068822937,1,0.354716105,-0.049067618,1,0.000744582,0.999255418,1
0.057448085,1,1,2,-0.025722121,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,1.425351356,1.125172053,0.533464386,-0.096362645,0.290595497,0.873768359,-0.950429419,0.557983439,0.499984681,-0.087661102,1,0.2070624,-0.056444305,1,0.007594142,0.992405858,1
-0.351271618,2,3,2,1.045577367,0,0,0,0,0,0.822232686,0.42134058,0.094063148,0.047214103,0.215105513,0.283616202,0.09661662,0.560868199,0.062661062,-0.088645083,0,0.202371673,-0.086639674,0,0.829439169,0.170560831,0
0.391534421,2,2,1,0.735986767,0,0,0,0,-1,2.119918596,0.84390753,0.733218057,-1.733562223,-1.676919364,-1.605527852,-1.425858994,0.102141535,-0.033983454,-0.111613333,0,-0.617811353,-0.073704644,0,0.887096663,0.112903337,1
0.391534421,2,3,1,1.123063382,0,0,0,0,0,2.598339924,0.945002339,1.119516918,0.806174882,0.710725847,0.67953213,0.584342734,0.570458901,0.87309326,-0.08750983,0,0.231208196,-0.091532594,0,0.779861175,0.220138825,0
-0.512494733,2,1,2,-0.531659974,0,0,0,-1,0,0.262529641,1.131619537,0.2206119,0.435412753,1.313245448,-0.229505137,-0.161083393,-0.018905471,0.691783502,0.567495364,0,1.257529023,0.854971,0,0.904610788,0.095389212,0
0.114738913,2,2,2,-0.991980577,0,0,0,0,0.743348363,2.524620721,1.110587582,0.747549101,0.837629084,0.935422288,-0.371051031,0.453500821,0.68224461,0.79679924,-0.079067419,1,0.490829952,-0.0681905,0,0.585873381,0.414126619,1
0.391534421,2,2,2,0.283288418,0,0,0,0,-1,0.430512226,-0.029580092,0.230638535,0.230132894,-0.05482432,-0.083406735,-0.297948487,-0.248585873,-0.154127412,-0.062313028,0,-0.695237079,0.269379415,0,0.936885892,0.063114108,0
